customer_id,date,contracted_stems,crop_id
270,9/13/2021,21428.57143,2
224,9/13/2021,5714.285714,1
92,9/13/2021,1285.714286,1
94,9/13/2021,428.5714286,1
80,9/13/2021,142.8571429,1
267,9/13/2021,1428.571429,1
267,9/13/2021,3571.428571,2
41,9/13/2021,4285.714286,1
270,9/13/2021,21857.14286,1
69,9/13/2021,1285.714286,1
259,9/13/2021,1714.285714,1
65,9/13/2021,214.2857143,1
161,9/13/2021,214.2857143,1
161,9/13/2021,18571.42857,2
252,9/13/2021,11428.57143,2
57,9/13/2021,1142.857143,1
64,9/13/2021,857.1428571,1
252,9/13/2021,857.1428571,1
70,9/13/2021,428.5714286,1
96,9/13/2021,428.5714286,1
72,9/13/2021,857.1428571,1
181,9/13/2021,8714.285714,2
39,9/14/2021,857.1428571,1
39,9/14/2021,28571.42857,2
220,9/14/2021,10000,2
270,9/14/2021,21428.57143,2
224,9/14/2021,5714.285714,1
80,9/14/2021,142.8571429,1
92,9/14/2021,1285.714286,1
94,9/14/2021,428.5714286,1
270,9/14/2021,21857.14286,1
267,9/14/2021,1428.571429,1
267,9/14/2021,3571.428571,2
41,9/14/2021,4285.714286,1
69,9/14/2021,1285.714286,1
259,9/14/2021,1714.285714,1
65,9/14/2021,214.2857143,1
161,9/14/2021,18571.42857,2
252,9/14/2021,857.1428571,1
57,9/14/2021,1142.857143,1
64,9/14/2021,857.1428571,1
252,9/14/2021,11428.57143,2
161,9/14/2021,214.2857143,1
70,9/14/2021,428.5714286,1
96,9/14/2021,428.5714286,1
72,9/14/2021,857.1428571,1
181,9/14/2021,8714.285714,2
39,9/15/2021,857.1428571,1
39,9/15/2021,28571.42857,2
220,9/15/2021,10000,2
270,9/15/2021,21428.57143,2
224,9/15/2021,5714.285714,1
92,9/15/2021,1285.714286,1
94,9/15/2021,428.5714286,1
270,9/15/2021,21857.14286,1
267,9/15/2021,1428.571429,1
267,9/15/2021,3571.428571,2
41,9/15/2021,4285.714286,1
80,9/15/2021,142.8571429,1
69,9/15/2021,1285.714286,1
259,9/15/2021,1714.285714,1
65,9/15/2021,214.2857143,1
161,9/15/2021,214.2857143,1
161,9/15/2021,18571.42857,2
252,9/15/2021,11428.57143,2
57,9/15/2021,1142.857143,1
64,9/15/2021,857.1428571,1
252,9/15/2021,857.1428571,1
70,9/15/2021,428.5714286,1
96,9/15/2021,428.5714286,1
72,9/15/2021,857.1428571,1
181,9/15/2021,8714.285714,2
39,9/16/2021,857.1428571,1
39,9/16/2021,28571.42857,2
220,9/16/2021,10000,2
270,9/16/2021,21428.57143,2
224,9/16/2021,5714.285714,1
80,9/16/2021,142.8571429,1
92,9/16/2021,1285.714286,1
94,9/16/2021,428.5714286,1
270,9/16/2021,21857.14286,1
267,9/16/2021,1428.571429,1
267,9/16/2021,3571.428571,2
41,9/16/2021,4285.714286,1
69,9/16/2021,1285.714286,1
259,9/16/2021,1714.285714,1
65,9/16/2021,214.2857143,1
161,9/16/2021,214.2857143,1
161,9/16/2021,18571.42857,2
252,9/16/2021,11428.57143,2
57,9/16/2021,1142.857143,1
64,9/16/2021,857.1428571,1
252,9/16/2021,857.1428571,1
70,9/16/2021,428.5714286,1
96,9/16/2021,428.5714286,1
72,9/16/2021,857.1428571,1
181,9/16/2021,8714.285714,2
39,9/17/2021,857.1428571,1
39,9/17/2021,28571.42857,2
220,9/17/2021,10000,2
270,9/17/2021,21428.57143,2
224,9/17/2021,5714.285714,1
80,9/17/2021,142.8571429,1
92,9/17/2021,1285.714286,1
94,9/17/2021,428.5714286,1
270,9/17/2021,21857.14286,1
267,9/17/2021,1428.571429,1
267,9/17/2021,3571.428571,2
41,9/17/2021,4285.714286,1
69,9/17/2021,1285.714286,1
259,9/17/2021,1714.285714,1
65,9/17/2021,214.2857143,1
161,9/17/2021,18571.42857,2
252,9/17/2021,857.1428571,1
57,9/17/2021,1142.857143,1
64,9/17/2021,857.1428571,1
252,9/17/2021,11428.57143,2
161,9/17/2021,214.2857143,1
70,9/17/2021,428.5714286,1
96,9/17/2021,428.5714286,1
72,9/17/2021,857.1428571,1
181,9/17/2021,8714.285714,2
39,9/18/2021,857.1428571,1
39,9/18/2021,28571.42857,2
220,9/18/2021,10000,2
80,9/18/2021,142.8571429,1
224,9/18/2021,5714.285714,1
92,9/18/2021,1285.714286,1
94,9/18/2021,428.5714286,1
270,9/18/2021,21428.57143,2
267,9/18/2021,1428.571429,1
267,9/18/2021,3571.428571,2
41,9/18/2021,4285.714286,1
270,9/18/2021,21857.14286,1
69,9/18/2021,1285.714286,1
259,9/18/2021,1714.285714,1
65,9/18/2021,214.2857143,1
161,9/18/2021,214.2857143,1
161,9/18/2021,18571.42857,2
252,9/18/2021,11428.57143,2
57,9/18/2021,1142.857143,1
64,9/18/2021,857.1428571,1
252,9/18/2021,857.1428571,1
70,9/18/2021,428.5714286,1
96,9/18/2021,428.5714286,1
72,9/18/2021,857.1428571,1
181,9/18/2021,8714.285714,2
220,9/19/2021,10000,2
39,9/19/2021,857.1428571,1
39,9/19/2021,28571.42857,2
270,9/19/2021,21857.14286,1
92,9/19/2021,1285.714286,1
224,9/19/2021,5714.285714,1
94,9/19/2021,428.5714286,1
80,9/19/2021,142.8571429,1
270,9/19/2021,21428.57143,2
267,9/19/2021,1428.571429,1
267,9/19/2021,3571.428571,2
41,9/19/2021,4285.714286,1
69,9/19/2021,1285.714286,1
259,9/19/2021,1714.285714,1
65,9/19/2021,214.2857143,1
161,9/19/2021,214.2857143,1
161,9/19/2021,18571.42857,2
252,9/19/2021,11428.57143,2
57,9/19/2021,1142.857143,1
64,9/19/2021,857.1428571,1
252,9/19/2021,857.1428571,1
70,9/19/2021,428.5714286,1
96,9/19/2021,428.5714286,1
72,9/19/2021,857.1428571,1
181,9/19/2021,8714.285714,2
220,9/20/2021,10000,2
39,9/20/2021,857.1428571,1
39,9/20/2021,28571.42857,2
270,9/20/2021,21857.14286,1
92,9/20/2021,1285.714286,1
224,9/20/2021,5714.285714,1
270,9/20/2021,21428.57143,2
267,9/20/2021,1428.571429,1
267,9/20/2021,3571.428571,2
41,9/20/2021,4285.714286,1
94,9/20/2021,428.5714286,1
80,9/20/2021,142.8571429,1
161,9/20/2021,214.2857143,1
69,9/20/2021,1285.714286,1
259,9/20/2021,1714.285714,1
65,9/20/2021,214.2857143,1
161,9/20/2021,18571.42857,2
252,9/20/2021,11428.57143,2
57,9/20/2021,1142.857143,1
64,9/20/2021,857.1428571,1
252,9/20/2021,857.1428571,1
70,9/20/2021,428.5714286,1
96,9/20/2021,428.5714286,1
72,9/20/2021,857.1428571,1
181,9/20/2021,8714.285714,2
39,9/21/2021,857.1428571,1
39,9/21/2021,28571.42857,2
220,9/21/2021,10000,2
270,9/21/2021,21428.57143,2
224,9/21/2021,5714.285714,1
92,9/21/2021,1285.714286,1
94,9/21/2021,428.5714286,1
270,9/21/2021,21857.14286,1
267,9/21/2021,1428.571429,1
267,9/21/2021,3571.428571,2
41,9/21/2021,4285.714286,1
80,9/21/2021,142.8571429,1
69,9/21/2021,1285.714286,1
259,9/21/2021,1714.285714,1
65,9/21/2021,214.2857143,1
161,9/21/2021,214.2857143,1
161,9/21/2021,18571.42857,2
252,9/21/2021,11428.57143,2
57,9/21/2021,1142.857143,1
64,9/21/2021,857.1428571,1
252,9/21/2021,857.1428571,1
70,9/21/2021,428.5714286,1
96,9/21/2021,428.5714286,1
72,9/21/2021,857.1428571,1
181,9/21/2021,8714.285714,2
39,9/22/2021,857.1428571,1
39,9/22/2021,28571.42857,2
220,9/22/2021,10000,2
270,9/22/2021,21428.57143,2
224,9/22/2021,5714.285714,1
80,9/22/2021,142.8571429,1
92,9/22/2021,1285.714286,1
94,9/22/2021,428.5714286,1
270,9/22/2021,21857.14286,1
267,9/22/2021,1428.571429,1
267,9/22/2021,3571.428571,2
41,9/22/2021,4285.714286,1
69,9/22/2021,1285.714286,1
259,9/22/2021,1714.285714,1
65,9/22/2021,214.2857143,1
161,9/22/2021,214.2857143,1
161,9/22/2021,18571.42857,2
252,9/22/2021,11428.57143,2
57,9/22/2021,1142.857143,1
64,9/22/2021,857.1428571,1
252,9/22/2021,857.1428571,1
70,9/22/2021,428.5714286,1
96,9/22/2021,428.5714286,1
72,9/22/2021,857.1428571,1
181,9/22/2021,8714.285714,2
39,9/23/2021,857.1428571,1
39,9/23/2021,28571.42857,2
220,9/23/2021,10000,2
270,9/23/2021,21428.57143,2
224,9/23/2021,5714.285714,1
80,9/23/2021,142.8571429,1
92,9/23/2021,1285.714286,1
94,9/23/2021,428.5714286,1
270,9/23/2021,21857.14286,1
267,9/23/2021,1428.571429,1
267,9/23/2021,3571.428571,2
41,9/23/2021,4285.714286,1
69,9/23/2021,1285.714286,1
259,9/23/2021,1714.285714,1
65,9/23/2021,214.2857143,1
161,9/23/2021,18571.42857,2
252,9/23/2021,857.1428571,1
57,9/23/2021,1142.857143,1
64,9/23/2021,857.1428571,1
252,9/23/2021,11428.57143,2
161,9/23/2021,214.2857143,1
70,9/23/2021,428.5714286,1
96,9/23/2021,428.5714286,1
72,9/23/2021,857.1428571,1
181,9/23/2021,8714.285714,2
39,9/24/2021,857.1428571,1
39,9/24/2021,28571.42857,2
220,9/24/2021,10000,2
224,9/24/2021,5714.285714,1
92,9/24/2021,1285.714286,1
94,9/24/2021,428.5714286,1
270,9/24/2021,21428.57143,2
267,9/24/2021,1428.571429,1
267,9/24/2021,3571.428571,2
41,9/24/2021,4285.714286,1
270,9/24/2021,21857.14286,1
80,9/24/2021,142.8571429,1
69,9/24/2021,1285.714286,1
259,9/24/2021,1714.285714,1
65,9/24/2021,214.2857143,1
161,9/24/2021,214.2857143,1
161,9/24/2021,18571.42857,2
252,9/24/2021,11428.57143,2
57,9/24/2021,1142.857143,1
64,9/24/2021,857.1428571,1
252,9/24/2021,857.1428571,1
70,9/24/2021,428.5714286,1
96,9/24/2021,428.5714286,1
72,9/24/2021,857.1428571,1
181,9/24/2021,8714.285714,2
39,9/25/2021,857.1428571,1
39,9/25/2021,28571.42857,2
220,9/25/2021,10000,2
270,9/25/2021,21428.57143,2
224,9/25/2021,5714.285714,1
92,9/25/2021,1285.714286,1
94,9/25/2021,428.5714286,1
80,9/25/2021,142.8571429,1
267,9/25/2021,1428.571429,1
267,9/25/2021,3571.428571,2
41,9/25/2021,4285.714286,1
270,9/25/2021,21857.14286,1
69,9/25/2021,1285.714286,1
259,9/25/2021,1714.285714,1
65,9/25/2021,214.2857143,1
161,9/25/2021,214.2857143,1
161,9/25/2021,18571.42857,2
252,9/25/2021,11428.57143,2
57,9/25/2021,1142.857143,1
64,9/25/2021,857.1428571,1
252,9/25/2021,857.1428571,1
70,9/25/2021,428.5714286,1
96,9/25/2021,428.5714286,1
72,9/25/2021,857.1428571,1
181,9/25/2021,8714.285714,2
39,9/26/2021,857.1428571,1
39,9/26/2021,28571.42857,2
220,9/26/2021,10000,2
270,9/26/2021,21428.57143,2
224,9/26/2021,5714.285714,1
80,9/26/2021,142.8571429,1
92,9/26/2021,1285.714286,1
94,9/26/2021,428.5714286,1
270,9/26/2021,21857.14286,1
267,9/26/2021,1428.571429,1
267,9/26/2021,3571.428571,2
41,9/26/2021,4285.714286,1
69,9/26/2021,1285.714286,1
259,9/26/2021,1714.285714,1
65,9/26/2021,214.2857143,1
161,9/26/2021,18571.42857,2
252,9/26/2021,857.1428571,1
57,9/26/2021,1142.857143,1
64,9/26/2021,857.1428571,1
252,9/26/2021,11428.57143,2
161,9/26/2021,214.2857143,1
70,9/26/2021,428.5714286,1
96,9/26/2021,428.5714286,1
72,9/26/2021,857.1428571,1
181,9/26/2021,8714.285714,2
39,9/27/2021,857.1428571,1
39,9/27/2021,28571.42857,2
220,9/27/2021,10000,2
270,9/27/2021,21428.57143,2
224,9/27/2021,5714.285714,1
92,9/27/2021,1285.714286,1
94,9/27/2021,428.5714286,1
270,9/27/2021,21857.14286,1
267,9/27/2021,1428.571429,1
267,9/27/2021,3571.428571,2
41,9/27/2021,4285.714286,1
80,9/27/2021,142.8571429,1
69,9/27/2021,1285.714286,1
259,9/27/2021,1714.285714,1
65,9/27/2021,214.2857143,1
161,9/27/2021,214.2857143,1
161,9/27/2021,18571.42857,2
252,9/27/2021,11428.57143,2
57,9/27/2021,1142.857143,1
64,9/27/2021,857.1428571,1
252,9/27/2021,857.1428571,1
70,9/27/2021,428.5714286,1
96,9/27/2021,428.5714286,1
72,9/27/2021,857.1428571,1
181,9/27/2021,8714.285714,2
39,9/28/2021,857.1428571,1
39,9/28/2021,28571.42857,2
220,9/28/2021,10000,2
270,9/28/2021,21428.57143,2
224,9/28/2021,5714.285714,1
80,9/28/2021,142.8571429,1
92,9/28/2021,1285.714286,1
94,9/28/2021,428.5714286,1
270,9/28/2021,21857.14286,1
267,9/28/2021,1428.571429,1
267,9/28/2021,3571.428571,2
41,9/28/2021,4285.714286,1
69,9/28/2021,1285.714286,1
259,9/28/2021,1714.285714,1
65,9/28/2021,214.2857143,1
161,9/28/2021,214.2857143,1
161,9/28/2021,18571.42857,2
252,9/28/2021,11428.57143,2
57,9/28/2021,1142.857143,1
64,9/28/2021,857.1428571,1
252,9/28/2021,857.1428571,1
70,9/28/2021,428.5714286,1
96,9/28/2021,428.5714286,1
72,9/28/2021,857.1428571,1
181,9/28/2021,8714.285714,2
39,9/29/2021,857.1428571,1
39,9/29/2021,28571.42857,2
220,9/29/2021,10000,2
270,9/29/2021,21428.57143,2
224,9/29/2021,5714.285714,1
80,9/29/2021,142.8571429,1
92,9/29/2021,1285.714286,1
94,9/29/2021,428.5714286,1
270,9/29/2021,21857.14286,1
267,9/29/2021,1428.571429,1
267,9/29/2021,3571.428571,2
41,9/29/2021,4285.714286,1
69,9/29/2021,1285.714286,1
259,9/29/2021,1714.285714,1
65,9/29/2021,214.2857143,1
161,9/29/2021,18571.42857,2
252,9/29/2021,857.1428571,1
57,9/29/2021,1142.857143,1
64,9/29/2021,857.1428571,1
252,9/29/2021,11428.57143,2
161,9/29/2021,214.2857143,1
70,9/29/2021,428.5714286,1
96,9/29/2021,428.5714286,1
72,9/29/2021,857.1428571,1
181,9/29/2021,8714.285714,2
220,9/30/2021,10000,2
39,9/30/2021,857.1428571,1
39,9/30/2021,28571.42857,2
92,9/30/2021,1285.714286,1
224,9/30/2021,5714.285714,1
94,9/30/2021,428.5714286,1
270,9/30/2021,21857.14286,1
270,9/30/2021,21428.57143,2
267,9/30/2021,1428.571429,1
267,9/30/2021,3571.428571,2
41,9/30/2021,4285.714286,1
80,9/30/2021,142.8571429,1
69,9/30/2021,1285.714286,1
259,9/30/2021,1714.285714,1
65,9/30/2021,214.2857143,1
161,9/30/2021,214.2857143,1
252,9/30/2021,857.1428571,1
252,9/30/2021,11428.57143,2
57,9/30/2021,1142.857143,1
64,9/30/2021,857.1428571,1
161,9/30/2021,18571.42857,2
96,9/30/2021,428.5714286,1
70,9/30/2021,428.5714286,1
72,9/30/2021,857.1428571,1
181,9/30/2021,8714.285714,2
220,10/1/2021,10000,2
39,10/1/2021,857.1428571,1
39,10/1/2021,28571.42857,2
270,10/1/2021,21857.14286,1
92,10/1/2021,1285.714286,1
224,10/1/2021,5714.285714,1
270,10/1/2021,21428.57143,2
267,10/1/2021,1428.571429,1
267,10/1/2021,3571.428571,2
41,10/1/2021,4285.714286,1
94,10/1/2021,428.5714286,1
80,10/1/2021,142.8571429,1
69,10/1/2021,1285.714286,1
259,10/1/2021,1714.285714,1
65,10/1/2021,214.2857143,1
161,10/1/2021,214.2857143,1
252,10/1/2021,857.1428571,1
252,10/1/2021,11428.57143,2
57,10/1/2021,1142.857143,1
64,10/1/2021,857.1428571,1
161,10/1/2021,18571.42857,2
96,10/1/2021,428.5714286,1
70,10/1/2021,428.5714286,1
72,10/1/2021,857.1428571,1
181,10/1/2021,8714.285714,2
39,10/2/2021,857.1428571,1
39,10/2/2021,28571.42857,2
220,10/2/2021,10000,2
270,10/2/2021,21428.57143,2
224,10/2/2021,5714.285714,1
80,10/2/2021,142.8571429,1
92,10/2/2021,1285.714286,1
94,10/2/2021,428.5714286,1
270,10/2/2021,21857.14286,1
267,10/2/2021,1428.571429,1
267,10/2/2021,3571.428571,2
41,10/2/2021,4285.714286,1
69,10/2/2021,1285.714286,1
259,10/2/2021,1714.285714,1
65,10/2/2021,214.2857143,1
161,10/2/2021,214.2857143,1
161,10/2/2021,18571.42857,2
252,10/2/2021,11428.57143,2
57,10/2/2021,1142.857143,1
64,10/2/2021,857.1428571,1
252,10/2/2021,857.1428571,1
70,10/2/2021,428.5714286,1
96,10/2/2021,428.5714286,1
72,10/2/2021,857.1428571,1
181,10/2/2021,8714.285714,2
39,10/3/2021,857.1428571,1
39,10/3/2021,28571.42857,2
220,10/3/2021,10000,2
270,10/3/2021,21428.57143,2
224,10/3/2021,5714.285714,1
80,10/3/2021,142.8571429,1
92,10/3/2021,1285.714286,1
94,10/3/2021,428.5714286,1
270,10/3/2021,21857.14286,1
267,10/3/2021,1428.571429,1
267,10/3/2021,3571.428571,2
41,10/3/2021,4285.714286,1
69,10/3/2021,1285.714286,1
259,10/3/2021,1714.285714,1
65,10/3/2021,214.2857143,1
161,10/3/2021,214.2857143,1
161,10/3/2021,18571.42857,2
252,10/3/2021,11428.57143,2
57,10/3/2021,1142.857143,1
64,10/3/2021,857.1428571,1
252,10/3/2021,857.1428571,1
70,10/3/2021,428.5714286,1
96,10/3/2021,428.5714286,1
72,10/3/2021,857.1428571,1
181,10/3/2021,8714.285714,2
39,10/4/2021,857.1428571,1
39,10/4/2021,28571.42857,2
220,10/4/2021,10000,2
270,10/4/2021,21428.57143,2
224,10/4/2021,5714.285714,1
80,10/4/2021,142.8571429,1
92,10/4/2021,1285.714286,1
94,10/4/2021,428.5714286,1
270,10/4/2021,21857.14286,1
267,10/4/2021,1428.571429,1
267,10/4/2021,3571.428571,2
41,10/4/2021,4285.714286,1
69,10/4/2021,1285.714286,1
259,10/4/2021,1714.285714,1
65,10/4/2021,214.2857143,1
161,10/4/2021,18571.42857,2
252,10/4/2021,857.1428571,1
57,10/4/2021,1142.857143,1
64,10/4/2021,857.1428571,1
252,10/4/2021,11428.57143,2
161,10/4/2021,214.2857143,1
70,10/4/2021,428.5714286,1
96,10/4/2021,428.5714286,1
72,10/4/2021,857.1428571,1
181,10/4/2021,8714.285714,2
39,10/5/2021,857.1428571,1
39,10/5/2021,28571.42857,2
220,10/5/2021,10000,2
80,10/5/2021,142.8571429,1
224,10/5/2021,5714.285714,1
92,10/5/2021,1285.714286,1
94,10/5/2021,428.5714286,1
270,10/5/2021,21428.57143,2
267,10/5/2021,1428.571429,1
267,10/5/2021,3571.428571,2
41,10/5/2021,4285.714286,1
270,10/5/2021,21857.14286,1
69,10/5/2021,1285.714286,1
259,10/5/2021,1714.285714,1
65,10/5/2021,214.2857143,1
161,10/5/2021,214.2857143,1
161,10/5/2021,18571.42857,2
252,10/5/2021,11428.57143,2
57,10/5/2021,1142.857143,1
64,10/5/2021,857.1428571,1
252,10/5/2021,857.1428571,1
70,10/5/2021,428.5714286,1
96,10/5/2021,428.5714286,1
72,10/5/2021,857.1428571,1
181,10/5/2021,8714.285714,2
39,10/6/2021,857.1428571,1
39,10/6/2021,28571.42857,2
220,10/6/2021,10000,2
270,10/6/2021,21428.57143,2
224,10/6/2021,5714.285714,1
92,10/6/2021,1285.714286,1
94,10/6/2021,428.5714286,1
80,10/6/2021,142.8571429,1
267,10/6/2021,1428.571429,1
267,10/6/2021,3571.428571,2
41,10/6/2021,4285.714286,1
270,10/6/2021,21857.14286,1
69,10/6/2021,1285.714286,1
259,10/6/2021,1714.285714,1
65,10/6/2021,214.2857143,1
161,10/6/2021,214.2857143,1
161,10/6/2021,18571.42857,2
252,10/6/2021,11428.57143,2
57,10/6/2021,1142.857143,1
64,10/6/2021,857.1428571,1
252,10/6/2021,857.1428571,1
70,10/6/2021,428.5714286,1
96,10/6/2021,428.5714286,1
72,10/6/2021,857.1428571,1
181,10/6/2021,8714.285714,2
39,10/7/2021,857.1428571,1
39,10/7/2021,28571.42857,2
220,10/7/2021,10000,2
270,10/7/2021,21428.57143,2
224,10/7/2021,5714.285714,1
80,10/7/2021,142.8571429,1
92,10/7/2021,1285.714286,1
94,10/7/2021,428.5714286,1
270,10/7/2021,21857.14286,1
267,10/7/2021,1428.571429,1
267,10/7/2021,3571.428571,2
41,10/7/2021,4285.714286,1
69,10/7/2021,1285.714286,1
259,10/7/2021,1714.285714,1
65,10/7/2021,214.2857143,1
161,10/7/2021,18571.42857,2
252,10/7/2021,857.1428571,1
57,10/7/2021,1142.857143,1
64,10/7/2021,857.1428571,1
252,10/7/2021,11428.57143,2
161,10/7/2021,214.2857143,1
70,10/7/2021,428.5714286,1
96,10/7/2021,428.5714286,1
72,10/7/2021,857.1428571,1
181,10/7/2021,8714.285714,2
39,10/8/2021,857.1428571,1
39,10/8/2021,28571.42857,2
220,10/8/2021,10000,2
270,10/8/2021,21428.57143,2
224,10/8/2021,5714.285714,1
92,10/8/2021,1285.714286,1
94,10/8/2021,428.5714286,1
270,10/8/2021,21857.14286,1
267,10/8/2021,1428.571429,1
267,10/8/2021,3571.428571,2
41,10/8/2021,4285.714286,1
80,10/8/2021,142.8571429,1
69,10/8/2021,1285.714286,1
259,10/8/2021,1714.285714,1
65,10/8/2021,214.2857143,1
161,10/8/2021,214.2857143,1
161,10/8/2021,18571.42857,2
252,10/8/2021,11428.57143,2
57,10/8/2021,1142.857143,1
64,10/8/2021,857.1428571,1
252,10/8/2021,857.1428571,1
70,10/8/2021,428.5714286,1
96,10/8/2021,428.5714286,1
72,10/8/2021,857.1428571,1
181,10/8/2021,8714.285714,2
39,10/9/2021,857.1428571,1
39,10/9/2021,28571.42857,2
220,10/9/2021,10000,2
270,10/9/2021,21428.57143,2
224,10/9/2021,5714.285714,1
80,10/9/2021,142.8571429,1
92,10/9/2021,1285.714286,1
94,10/9/2021,428.5714286,1
270,10/9/2021,21857.14286,1
267,10/9/2021,1428.571429,1
267,10/9/2021,3571.428571,2
41,10/9/2021,4285.714286,1
69,10/9/2021,1285.714286,1
259,10/9/2021,1714.285714,1
65,10/9/2021,214.2857143,1
161,10/9/2021,214.2857143,1
161,10/9/2021,18571.42857,2
252,10/9/2021,11428.57143,2
57,10/9/2021,1142.857143,1
64,10/9/2021,857.1428571,1
252,10/9/2021,857.1428571,1
70,10/9/2021,428.5714286,1
96,10/9/2021,428.5714286,1
72,10/9/2021,857.1428571,1
181,10/9/2021,8714.285714,2
39,10/10/2021,857.1428571,1
39,10/10/2021,28571.42857,2
220,10/10/2021,10000,2
270,10/10/2021,21428.57143,2
224,10/10/2021,5714.285714,1
80,10/10/2021,142.8571429,1
92,10/10/2021,1285.714286,1
94,10/10/2021,428.5714286,1
270,10/10/2021,21857.14286,1
267,10/10/2021,1428.571429,1
267,10/10/2021,3571.428571,2
41,10/10/2021,4285.714286,1
69,10/10/2021,1285.714286,1
259,10/10/2021,1714.285714,1
65,10/10/2021,214.2857143,1
161,10/10/2021,18571.42857,2
252,10/10/2021,857.1428571,1
57,10/10/2021,1142.857143,1
64,10/10/2021,857.1428571,1
252,10/10/2021,11428.57143,2
161,10/10/2021,214.2857143,1
70,10/10/2021,428.5714286,1
96,10/10/2021,428.5714286,1
72,10/10/2021,857.1428571,1
181,10/10/2021,8714.285714,2
220,10/11/2021,10000,2
39,10/11/2021,857.1428571,1
39,10/11/2021,28571.42857,2
92,10/11/2021,1285.714286,1
224,10/11/2021,5714.285714,1
94,10/11/2021,428.5714286,1
270,10/11/2021,21857.14286,1
270,10/11/2021,21428.57143,2
267,10/11/2021,1428.571429,1
267,10/11/2021,3571.428571,2
41,10/11/2021,4285.714286,1
80,10/11/2021,142.8571429,1
69,10/11/2021,1285.714286,1
259,10/11/2021,1714.285714,1
65,10/11/2021,214.2857143,1
161,10/11/2021,214.2857143,1
252,10/11/2021,857.1428571,1
252,10/11/2021,11428.57143,2
57,10/11/2021,1142.857143,1
64,10/11/2021,857.1428571,1
161,10/11/2021,18571.42857,2
96,10/11/2021,428.5714286,1
70,10/11/2021,428.5714286,1
72,10/11/2021,857.1428571,1
181,10/11/2021,8714.285714,2
220,10/12/2021,10000,2
39,10/12/2021,857.1428571,1
39,10/12/2021,28571.42857,2
270,10/12/2021,21857.14286,1
92,10/12/2021,1285.714286,1
224,10/12/2021,5714.285714,1
270,10/12/2021,21428.57143,2
267,10/12/2021,1428.571429,1
267,10/12/2021,3571.428571,2
41,10/12/2021,4285.714286,1
94,10/12/2021,428.5714286,1
80,10/12/2021,142.8571429,1
69,10/12/2021,1285.714286,1
259,10/12/2021,1714.285714,1
65,10/12/2021,214.2857143,1
161,10/12/2021,214.2857143,1
252,10/12/2021,857.1428571,1
252,10/12/2021,11428.57143,2
57,10/12/2021,1142.857143,1
64,10/12/2021,857.1428571,1
161,10/12/2021,18571.42857,2
96,10/12/2021,428.5714286,1
70,10/12/2021,428.5714286,1
72,10/12/2021,857.1428571,1
181,10/12/2021,8714.285714,2
39,10/13/2021,857.1428571,1
39,10/13/2021,28571.42857,2
220,10/13/2021,10000,2
270,10/13/2021,21428.57143,2
224,10/13/2021,5714.285714,1
80,10/13/2021,142.8571429,1
92,10/13/2021,1285.714286,1
94,10/13/2021,428.5714286,1
270,10/13/2021,21857.14286,1
267,10/13/2021,1428.571429,1
267,10/13/2021,3571.428571,2
41,10/13/2021,4285.714286,1
69,10/13/2021,1285.714286,1
259,10/13/2021,1714.285714,1
65,10/13/2021,214.2857143,1
161,10/13/2021,214.2857143,1
161,10/13/2021,18571.42857,2
252,10/13/2021,11428.57143,2
57,10/13/2021,1142.857143,1
64,10/13/2021,857.1428571,1
252,10/13/2021,857.1428571,1
70,10/13/2021,428.5714286,1
96,10/13/2021,428.5714286,1
72,10/13/2021,857.1428571,1
181,10/13/2021,8714.285714,2
39,10/14/2021,857.1428571,1
39,10/14/2021,28571.42857,2
220,10/14/2021,10000,2
270,10/14/2021,21428.57143,2
224,10/14/2021,5714.285714,1
80,10/14/2021,142.8571429,1
92,10/14/2021,1285.714286,1
94,10/14/2021,428.5714286,1
270,10/14/2021,21857.14286,1
267,10/14/2021,1428.571429,1
267,10/14/2021,3571.428571,2
41,10/14/2021,4285.714286,1
69,10/14/2021,1285.714286,1
259,10/14/2021,1714.285714,1
65,10/14/2021,214.2857143,1
161,10/14/2021,214.2857143,1
161,10/14/2021,18571.42857,2
252,10/14/2021,11428.57143,2
57,10/14/2021,1142.857143,1
64,10/14/2021,857.1428571,1
252,10/14/2021,857.1428571,1
70,10/14/2021,428.5714286,1
96,10/14/2021,428.5714286,1
72,10/14/2021,857.1428571,1
181,10/14/2021,8714.285714,2
39,10/15/2021,857.1428571,1
39,10/15/2021,28571.42857,2
220,10/15/2021,10000,2
270,10/15/2021,21428.57143,2
224,10/15/2021,5714.285714,1
80,10/15/2021,142.8571429,1
92,10/15/2021,1285.714286,1
94,10/15/2021,428.5714286,1
270,10/15/2021,21857.14286,1
267,10/15/2021,1428.571429,1
267,10/15/2021,3571.428571,2
41,10/15/2021,4285.714286,1
69,10/15/2021,1285.714286,1
259,10/15/2021,1714.285714,1
65,10/15/2021,214.2857143,1
161,10/15/2021,18571.42857,2
252,10/15/2021,857.1428571,1
57,10/15/2021,1142.857143,1
64,10/15/2021,857.1428571,1
252,10/15/2021,11428.57143,2
161,10/15/2021,214.2857143,1
70,10/15/2021,428.5714286,1
96,10/15/2021,428.5714286,1
72,10/15/2021,857.1428571,1
181,10/15/2021,8714.285714,2
39,10/16/2021,857.1428571,1
39,10/16/2021,28571.42857,2
220,10/16/2021,10000,2
80,10/16/2021,142.8571429,1
224,10/16/2021,5714.285714,1
92,10/16/2021,1285.714286,1
